"ID Científico","Nombre Completo","Especialidad","Grado Académico","Institución","País","Nivel de Acceso","Estado","Correo Electrónico","Fecha Nacimiento","Fecha Ingreso","Publicaciones"
"CE-54214","Patricia López Torres","Parasitología Molecular","Doctorado en Biología Molecular","UNAL Medellín","Ecuador","NIVEL-1 Básico","Activo","patricia.lópez.torre@nest-lab.org","14/10/1987","25/03/2017","27"
"CE-52460","Sergio Martínez Castillo","Biología Sintética","Ph.D. en Bioquímica","CINARA","Colombia","NIVEL-2 Restringido","Activo","sergio.martínez.cast@nest-lab.org","13/05/1971","26/12/2018","117"
"CE-22553","Isabela López Fernández","Farmacología Experimental","Doctorado en Microbiología","Universidad Nacional de Colombia","Chile","NIVEL-5 Umbra","Suspendido","isabela.lópez.fernán@hcf-research.net","13/12/1974","20/06/2018","4"
"CE-40094","Gabriela Ruiz Fernández","Criobiología","Doctorado en Microbiología","Colciencias","Brasil","NIVEL-2 Restringido","Activo","gabriela.ruiz.fernán@progenitor.edu","18/11/1965","16/05/2012","39"
"CE-41761","Elena Cruz Romero","Inmunología Avanzada","Doctorado en Medicina","Universidad Industrial de Santander","México","NIVEL-2 Restringido","Activo","elena.cruz.romero@hcf-research.net","21/01/1971","20/04/2021","72"
"CE-91741","Sergio Mendoza Castillo","Toxicología Ambiental","Ph.D. Bioinformática","Instituto Nacional de Salud","Argentina","NIVEL-1 Básico","Activo","sergio.mendoza.casti@arklay-science.com","26/02/1980","13/05/2017","104"
"CE-66796","Alberto Fernández Romero","Criobiología","M.Sc. Genómica","Universidad de Córdoba","Ecuador","NIVEL-1 Básico","Activo","alberto.fernández.ro@hcf-research.net","21/03/1986","26/04/2019","91"
"CE-87623","Eduardo Vega Mendoza","Epidemiología Computacional","M.Sc. Biotecnología","Universidad Industrial de Santander","Argentina","NIVEL-2 Restringido","Activo","eduardo.vega.mendoza@umbrella-corp.com","20/12/1982","20/01/2023","67"
"CE-24831","Jorge Castillo Castro","Neurociencias","Ph.D. Bioinformática","Universidad del Valle","Argentina","NIVEL-2 Restringido","En revisión","jorge.castillo.castr@umbrella-corp.com","16/02/1976","10/09/2023","88"
"CE-66259","Miguel Mendoza Pérez","Neurociencias","Doctorado en Medicina","UNAL Medellín","España","NIVEL-1 Básico","Activo","miguel.mendoza.pérez@umbrella-corp.com","16/04/1984","09/12/2014","12"
"CE-73242","Luis Herrera Vargas","Farmacología Experimental","Doctorado en Microbiología","Colciencias","Argentina","NIVEL-3 Confidencial","Activo","luis.herrera.vargas@arklay-science.com","14/06/1992","22/01/2013","56"
"CE-62002","Camila Salazar Salazar","Farmacología Experimental","Ph.D. Bioinformática","UNAL Medellín","Venezuela","NIVEL-3 Confidencial","Activo","camila.salazar.salaz@progenitor.edu","09/12/1980","11/09/2012","34"
"CE-60670","Carlos Reyes Herrera","Microbiología Clínica","M.D. Ph.D.","Colciencias","Perú","NIVEL-5 Umbra","Activo","carlos.reyes.herrera@arklay-science.com","15/05/1965","06/02/2010","8"
"CE-90862","Gabriela Herrera Martínez","Parasitología Molecular","Doctorado en Microbiología","Universidad del Cauca","Brasil","NIVEL-3 Confidencial","Activo","gabriela.herrera.mar@arklay-science.com","22/10/1973","19/07/2018","36"
"CE-42397","Paula Romero Castillo","Nanotecnología Biomédica","Ph.D. en Bioquímica","Universidad Tecnológica de Pereira","Uruguay","NIVEL-4 Secreto","Activo","paula.romero.castill@umbrella-corp.com","23/01/1970","04/08/2023","108"
"CE-64736","Felipe Ortega Ortega","Biología Sintética","Doctorado en Biología Molecular","Instituto Humboldt","Argentina","NIVEL-1 Básico","En revisión","felipe.ortega.ortega@progenitor.edu","18/01/1978","08/06/2023","81"
"CE-18070","Daniela Pérez Castro","Virología Molecular","Ph.D. en Ciencias Biológicas","Universidad Nacional de Colombia","Chile","NIVEL-3 Confidencial","Activo","daniela.pérez.castro@hcf-research.net","13/10/1983","22/09/2017","111"
"CE-47705","Diego Herrera Ríos","Virología Molecular","Ph.D. en Farmacología","Instituto Humboldt","Brasil","NIVEL-3 Confidencial","En revisión","diego.herrera.ríos@nest-lab.org","25/02/1991","22/04/2012","20"
"CE-19562","Rosa Jiménez Vega","Microbiología Clínica","M.D. Ph.D.","Centro Internacional de Agricultura Tropical","Uruguay","NIVEL-3 Confidencial","Activo","rosa.jiménez.vega@nest-lab.org","11/08/1967","18/12/2020","79"
"CE-23946","Lucía Torres Jiménez","Biotecnología Genómica","Ph.D. en Neurociencias","Instituto Humboldt","Ecuador","NIVEL-2 Restringido","Activo","lucía.torres.jiménez@umbrella-corp.com","26/12/1985","25/01/2015","87"
"CE-13946","Catalina Ramos Castro","Farmacología Experimental","Ph.D. Bioinformática","Instituto Nacional de Salud","España","NIVEL-3 Confidencial","Suspendido","catalina.ramos.castr@arklay-science.com","02/06/1968","15/08/2017","51"
"CE-95939","Rosa Sánchez Díaz","Bioquímica Estructural","Ph.D. en Bioquímica","Universidad Nacional de Colombia","Chile","NIVEL-1 Básico","En revisión","rosa.sánchez.díaz@umbrella-corp.com","15/06/1967","13/11/2014","76"
"CE-48965","Camila Medina Ríos","Parasitología Molecular","Doctorado en Biología Molecular","Centro Internacional de Agricultura Tropical","Brasil","NIVEL-4 Secreto","En revisión","camila.medina.ríos@progenitor.edu","13/08/1975","26/10/2022","56"
"CE-74210","Pablo Mendoza García","Inmunología Avanzada","Ph.D. en Bioquímica","CINARA","Chile","NIVEL-4 Secreto","Activo","pablo.mendoza.garcía@hcf-research.net","22/11/1972","22/08/2019","119"
"CE-27061","Camila Muñoz Medina","Nanotecnología Biomédica","M.Sc. Biotecnología","Universidad Industrial de Santander","Ecuador","NIVEL-2 Restringido","Activo","camila.muñoz.medina@arklay-science.com","19/11/1977","08/03/2010","66"
"CE-91918","Alejandro Fernández Delgado","Epidemiología Computacional","Ph.D. en Bioquímica","Universidad Industrial de Santander","Venezuela","NIVEL-1 Básico","Activo","alejandro.fernández.@arklay-science.com","08/07/1980","02/03/2021","100"
"CE-32655","Ricardo Martínez Díaz","Biotecnología Genómica","Doctorado en Medicina","Universidad Nacional de Colombia","Colombia","NIVEL-2 Restringido","Activo","ricardo.martínez.día@arklay-science.com","23/02/1983","18/11/2015","116"
"CE-63465","Andrés Salazar Reyes","Neurociencias","M.Sc. Biotecnología","Pontificia Universidad Javeriana","Venezuela","NIVEL-2 Restringido","En revisión","andrés.salazar.reyes@nest-lab.org","26/10/1991","09/10/2011","9"
"CE-22041","Diego García Castro","Neurociencias","M.Sc. Biotecnología","Centro Internacional de Agricultura Tropical","Argentina","NIVEL-2 Restringido","Activo","diego.garcía.castro@progenitor.edu","18/07/1964","25/06/2023","98"
"CE-97196","Paola Cruz Guerrero","Biología Sintética","Ph.D. en Neurociencias","Universidad de Córdoba","Colombia","NIVEL-3 Confidencial","En revisión","paola.cruz.guerrero@nest-lab.org","07/12/1975","08/09/2016","23"
"CE-61119","Miguel Díaz López","Biología Sintética","M.Sc. Genómica","Colciencias","Venezuela","NIVEL-2 Restringido","Activo","miguel.díaz.lópez@hcf-research.net","21/10/1980","18/12/2010","112"
"CE-68058","Felipe Castillo Salazar","Epidemiología Computacional","Ph.D. en Neurociencias","CINARA","Brasil","NIVEL-5 Umbra","Activo","felipe.castillo.sala@hcf-research.net","21/12/1987","17/04/2017","27"
"CE-19711","Gabriela García Martínez","Parasitología Molecular","Ph.D. en Bioquímica","Universidad Nacional de Colombia","Argentina","NIVEL-2 Restringido","Activo","gabriela.garcía.mart@hcf-research.net","24/04/1968","05/08/2013","51"
"CE-92553","Gustavo Herrera Cruz","Virología Molecular","Doctorado en Microbiología","UNAL Medellín","Chile","NIVEL-4 Secreto","Suspendido","gustavo.herrera.cruz@umbrella-corp.com","08/04/1967","21/09/2016","92"
"CE-42744","Alberto Guerrero López","Oncología Molecular","Doctorado en Microbiología","Universidad del Cauca","Colombia","NIVEL-3 Confidencial","Suspendido","alberto.guerrero.lóp@umbrella-corp.com","23/07/1970","16/06/2023","98"
"CE-27720","Natalia Medina Reyes","Epidemiología Computacional","Ph.D. Bioinformática","Universidad de Antioquia","Perú","NIVEL-2 Restringido","Activo","natalia.medina.reyes@umbrella-corp.com","18/10/1986","04/03/2016","100"
"CE-47411","Paola Torres Herrera","Virología Molecular","Doctorado en Microbiología","Universidad del Valle","Brasil","NIVEL-1 Básico","Activo","paola.torres.herrera@umbrella-corp.com","28/01/1965","18/08/2014","66"
"CE-26309","Daniela Pérez Morales","Farmacología Experimental","Ph.D. en Química","Instituto Humboldt","Ecuador","NIVEL-3 Confidencial","En revisión","daniela.pérez.morale@umbrella-corp.com","28/12/1995","16/06/2018","113"
"CE-81676","Natalia Muñoz González","Biología Sintética","Doctorado en Medicina","Universidad Tecnológica de Pereira","Chile","NIVEL-3 Confidencial","Activo","natalia.muñoz.gonzál@nest-lab.org","03/10/1993","27/05/2015","49"
"CE-13889","Natalia González Ortega","Microbiología Clínica","Doctorado en Microbiología","Universidad de Antioquia","Brasil","NIVEL-2 Restringido","Activo","natalia.gonzález.ort@progenitor.edu","25/05/1979","20/03/2017","101"
"CE-98724","Pablo Medina Castillo","Oncología Molecular","Ph.D. en Química","Universidad de Antioquia","Colombia","NIVEL-2 Restringido","Suspendido","pablo.medina.castill@arklay-science.com","20/06/1992","10/03/2015","62"
"CE-79511","Ricardo Castillo Fernández","Biología Sintética","M.D. Ph.D.","Universidad Tecnológica de Pereira","Perú","NIVEL-3 Confidencial","Suspendido","ricardo.castillo.fer@hcf-research.net","26/02/1995","17/04/2012","101"
"CE-66276","Miguel Castro Romero","Biología Sintética","Ph.D. en Bioquímica","Universidad de Córdoba","Chile","NIVEL-2 Restringido","Activo","miguel.castro.romero@arklay-science.com","22/02/1984","17/07/2011","60"
"CE-28323","Carlos Reyes Cruz","Nanotecnología Biomédica","M.Sc. Biotecnología","Universidad de Antioquia","Ecuador","NIVEL-3 Confidencial","Activo","carlos.reyes.cruz@umbrella-corp.com","02/05/1980","21/07/2014","97"
"CE-95227","Isabela Jiménez López","Oncología Molecular","Ph.D. en Química","CINARA","Ecuador","NIVEL-4 Secreto","En revisión","isabela.jiménez.lópe@umbrella-corp.com","02/05/1994","12/06/2017","45"
"CE-83767","Ramón Vargas Vargas","Toxicología Ambiental","Ph.D. Bioinformática","Universidad Nacional de Colombia","Argentina","NIVEL-4 Secreto","Activo","ramón.vargas.vargas@hcf-research.net","09/12/1983","11/11/2017","89"
"CE-82133","Valentina Ruiz Ortega","Genética Forense","M.Sc. Biotecnología","Universidad de Córdoba","Uruguay","NIVEL-1 Básico","Suspendido","valentina.ruiz.orteg@nest-lab.org","27/08/1980","22/10/2016","66"
"CE-18371","Sergio Guerrero Pérez","Toxicología Ambiental","M.Sc. Biotecnología","Universidad del Valle","Perú","NIVEL-4 Secreto","En revisión","sergio.guerrero.pére@progenitor.edu","03/09/1981","18/12/2023","2"
"CE-24425","Valentina Vargas Sánchez","Inmunología Avanzada","Ph.D. Bioinformática","Instituto Nacional de Salud","España","NIVEL-2 Restringido","En revisión","valentina.vargas.sán@progenitor.edu","17/03/1964","21/08/2020","17"
"CE-29736","Felipe Reyes Ortega","Microbiología Clínica","Doctorado en Biología Molecular","Colciencias","Uruguay","NIVEL-2 Restringido","Activo","felipe.reyes.ortega@arklay-science.com","26/03/1969","22/01/2015","115"
"CE-40335","Roberto Ríos Ortega","Biotecnología Genómica","M.Sc. Biotecnología","Universidad del Cauca","Ecuador","NIVEL-2 Restringido","Activo","roberto.ríos.ortega@nest-lab.org","03/02/1979","23/12/2023","69"
"CE-23940","Iván Rodríguez Muñoz","Neurociencias","Ph.D. en Química","Universidad Tecnológica de Pereira","Perú","NIVEL-3 Confidencial","Activo","iván.rodríguez.muñoz@arklay-science.com","03/08/1971","23/04/2021","48"
"CE-54890","Diego Reyes Díaz","Parasitología Molecular","Ph.D. en Bioquímica","Centro Internacional de Agricultura Tropical","Colombia","NIVEL-5 Umbra","Activo","diego.reyes.díaz@progenitor.edu","12/03/1961","15/09/2017","57"
"CE-88304","Paola Torres Vargas","Toxicología Ambiental","Ph.D. en Química","Instituto Humboldt","Argentina","NIVEL-4 Secreto","Activo","paola.torres.vargas@hcf-research.net","06/12/1968","08/06/2020","114"
"CE-79140","Elena Martínez Morales","Neurociencias","Doctorado en Microbiología","UNAL Medellín","Perú","NIVEL-3 Confidencial","Activo","elena.martínez.moral@arklay-science.com","26/08/1963","04/02/2017","98"
"CE-19088","Eduardo Medina Delgado","Inmunología Avanzada","M.Sc. Biotecnología","Pontificia Universidad Javeriana","Brasil","NIVEL-5 Umbra","Activo","eduardo.medina.delga@arklay-science.com","15/04/1964","03/11/2021","105"
"CE-30882","Lucía Torres Ortega","Epidemiología Computacional","Doctorado en Biología Molecular","Universidad Industrial de Santander","Colombia","NIVEL-1 Básico","Activo","lucía.torres.ortega@nest-lab.org","08/07/1988","12/03/2016","93"
"CE-71709","Jorge García Jiménez","Criobiología","M.D. Ph.D.","Universidad del Cauca","México","NIVEL-5 Umbra","Suspendido","jorge.garcía.jiménez@arklay-science.com","17/07/1986","11/12/2016","28"
"CE-28908","Daniela Delgado Rodríguez","Biotecnología Genómica","M.Sc. Genómica","Universidad de Antioquia","Perú","NIVEL-4 Secreto","Activo","daniela.delgado.rodr@nest-lab.org","06/03/1984","04/11/2019","45"
"CE-31902","Gustavo Guerrero Díaz","Nanotecnología Biomédica","Ph.D. en Neurociencias","Universidad Tecnológica de Pereira","México","NIVEL-1 Básico","En revisión","gustavo.guerrero.día@hcf-research.net","02/03/1983","25/08/2021","49"
"CE-16935","Jorge Mendoza García","Nanotecnología Biomédica","Ph.D. en Farmacología","Universidad de Córdoba","México","NIVEL-5 Umbra","Suspendido","jorge.mendoza.garcía@hcf-research.net","20/09/1980","09/05/2023","103"
"CE-67137","Catalina Fernández Ruiz","Neurociencias","Ph.D. en Farmacología","Instituto Nacional de Salud","España","NIVEL-4 Secreto","Activo","catalina.fernández.r@umbrella-corp.com","17/05/1963","01/11/2017","31"
"CE-32897","Paola Delgado García","Oncología Molecular","Doctorado en Biología Molecular","Universidad de Córdoba","Argentina","NIVEL-2 Restringido","Activo","paola.delgado.garcía@nest-lab.org","06/07/1962","18/03/2019","22"
"CE-14792","Carlos Guerrero Salazar","Criobiología","Ph.D. en Neurociencias","Universidad Industrial de Santander","Venezuela","NIVEL-3 Confidencial","Activo","carlos.guerrero.sala@progenitor.edu","24/12/1965","06/04/2012","32"
"CE-96452","Ricardo Muñoz Rodríguez","Genética Forense","Ph.D. en Bioquímica","Instituto Humboldt","Argentina","NIVEL-4 Secreto","Activo","ricardo.muñoz.rodríg@umbrella-corp.com","02/04/1965","07/02/2019","2"
"CE-90269","Laura Ortega García","Biotecnología Genómica","Ph.D. en Ciencias Biológicas","Universidad Nacional de Colombia","Colombia","NIVEL-3 Confidencial","Activo","laura.ortega.garcía@arklay-science.com","14/08/1984","06/06/2022","60"
"CE-61202","Carlos Reyes Vargas","Epidemiología Computacional","Ph.D. en Farmacología","UNAL Medellín","Uruguay","NIVEL-3 Confidencial","Activo","carlos.reyes.vargas@hcf-research.net","24/02/1994","27/01/2017","116"
"CE-55625","Fernando Ramos López","Toxicología Ambiental","Doctorado en Microbiología","UNAL Medellín","Ecuador","NIVEL-2 Restringido","Activo","fernando.ramos.lópez@hcf-research.net","23/12/1979","16/06/2012","67"
"CE-38396","Sofía Delgado Ríos","Epidemiología Computacional","Ph.D. en Química","Universidad del Cauca","Perú","NIVEL-1 Básico","Activo","sofía.delgado.ríos@umbrella-corp.com","28/10/1987","24/02/2019","89"
"CE-85720","Sofía Castro Jiménez","Nanotecnología Biomédica","Ph.D. en Química","Universidad del Valle","México","NIVEL-4 Secreto","Activo","sofía.castro.jiménez@progenitor.edu","03/05/1964","20/02/2015","54"
"CE-80619","Andrea Torres Vargas","Microbiología Clínica","M.Sc. Genómica","Colciencias","Uruguay","NIVEL-2 Restringido","Activo","andrea.torres.vargas@arklay-science.com","19/09/1960","28/06/2015","120"
"CE-61207","Sergio González Torres","Virología Molecular","Ph.D. en Neurociencias","CINARA","Ecuador","NIVEL-4 Secreto","En revisión","sergio.gonzález.torr@progenitor.edu","08/05/1992","04/10/2019","6"
"CE-55611","Valeria Castillo Ramos","Neurociencias","Ph.D. en Química","UNAL Medellín","Chile","NIVEL-5 Umbra","Activo","valeria.castillo.ram@nest-lab.org","09/10/1969","27/08/2014","8"
"CE-21608","Alejandro Rodríguez Castillo","Genética Forense","Ph.D. en Ciencias Biológicas","Universidad Industrial de Santander","Argentina","NIVEL-3 Confidencial","Activo","alejandro.rodríguez.@hcf-research.net","14/11/1977","17/06/2014","28"
"CE-49554","Felipe Jiménez López","Microbiología Clínica","Ph.D. en Química","Instituto Humboldt","Uruguay","NIVEL-4 Secreto","En revisión","felipe.jiménez.lópez@umbrella-corp.com","02/03/1963","20/07/2014","15"
"CE-15775","Gabriela Fernández García","Epidemiología Computacional","Ph.D. en Bioquímica","Universidad del Cauca","Brasil","NIVEL-4 Secreto","Suspendido","gabriela.fernández.g@progenitor.edu","05/01/1993","09/10/2016","14"
"CE-83676","Laura Reyes Ríos","Toxicología Ambiental","M.Sc. Genómica","CINARA","Brasil","NIVEL-4 Secreto","Activo","laura.reyes.ríos@nest-lab.org","15/10/1988","12/07/2010","59"
"CE-54451","Camila Reyes García","Inmunología Avanzada","M.Sc. Genómica","Colciencias","Uruguay","NIVEL-5 Umbra","Suspendido","camila.reyes.garcía@progenitor.edu","27/12/1981","14/12/2015","23"
"CE-68287","Manuel Martínez Medina","Bioquímica Estructural","M.Sc. Genómica","Universidad de Córdoba","Ecuador","NIVEL-1 Básico","Activo","manuel.martínez.medi@umbrella-corp.com","27/02/1986","22/03/2016","96"
